63 89
96 54
39 49
97 65
87 67
24 46
82 40
44 73
1 67
77 55
99 58
62 87
53 18
95 99
29 80
26 11
9 23
50 76
9 41
76 71
4 34
67 35
57 72
24 23
36 1
24 58
17 58
54 9
77 19
6 75
41 22
14 46
80 6
46 2
5 7
63 45
54 67
85 71
50 68
21 91
34 10
58 40
36 49
69 18
21 62
50 67
37 26
5 31
73 42
0 38
58 97
47 32
91 9
34 39
85 15
54 34
0 91
62 76
62 9
89 83
24 42
83 83
66 54
37 4
51 80
94 19
90 74
23 80
66 97
30 49
76 5
66 65
55 90
27 46
38 28
18 87
27 10
4 47
35 31
90 71
30 17
16 40
38 76
21 24
87 35
77 26
80 2
90 50
56 70
21 16
60 25
49 26
63 15
77 13
63 68
79 11
54 64
70 67
43 5
28 80
98 83
45 81
13 49
91 39
81 91
47 54
5 6
39 14
58 81
87 1
55 38
25 36
35 27
47 67
77 22
0 96
60 44
45 83
68 2
2 16
15 62
86 56
15 46
22 39
38 65
8 70
3 76
46 9
14 61
48 51
4 30
46 59
8 89
72 64
92 24
30 57
2 65
77 18
22 30
30 90
80 27
46 71
67 81
74 81
65 72
76 49
88 86
56 51
36 47
44 86
85 6
15 29
75 54
47 53
31 6
68 6
49 8
42 98
15 86
21 71
36 21
50 31
41 65
6 84
17 69
85 41
48 72
58 23
95 26
17 33
79 53
61 43
33 29
20 21
33 90
74 37
68 96
2 15
38 45
73 64
5 49
33 98
39 97
32 76
42 30
73 96
34 56
66 77
91 29
80 29
55 45
97 93
55 85
75 99
63 9
82 56
2 71
31 79
73 50
47 19
8 85
56 10
29 48
89 41
9 39
71 3
97 27
3 56
97 38
6 51
74 84
11 44
85 59
6 36
32 46
94 10
87 97
31 83
97 5
30 7
41 8
73 29
41 45
84 26
96 63
3 75
65 95
43 42
44 8
12 90
28 49
25 52
23 26
16 91
29 13
89 39
24 7
21 85
82 92
63 5
61 29
23 65
37 70
57 2
98 17
68 11
50 57
32 69
91 19
53 97
92 62
6 63
89 74
97 84
42 66
47 57
56 34
85 24
14 55
39 85
47 17
96 92
78 8
23 1
88 7
10 83
29 90
47 78
41 78
24 87
76 38
13 68
38 77
50 82
86 40
27 37
17 60
2 81
66 83
57 86
49 87
35 92
34 96
50 26
27 95
77 33
58 71
73 73
32 29
64 31
93 41
19 49
67 82
71 59
25 87
73 33
34 51
65 30
76 97
34 79
41 21
37 16
84 21
20 45
30 32
7 72
4 11
98 39
82 37
60 64
88 38
80 92
30 73
96 94
98 4
36 55
48 86
40 90
93 45
59 80
88 42
59 90
31 11
11 89
48 66
24 19
84 80
8 31
21 45
92 17
54 61
33 17
62 56
81 25
1 85
67 15
80 59
70 11
92 23
83 72
42 5
22 68
55 56
83 90
34 93
15 4
89 89
80 69
31 93
25 92
61 57
31 27
58 28
77 66
12 16
36 28
11 96
16 33
10 7
94 16
18 79
57 13
29 69
70 76
85 44
87 65
34 82
52 75
94 83
26 12
73 84
79 77
30 66
88 88
71 5
40 48
10 33
78 35
0 69
36 83
24 38
14 22
8 6
29 23
82 14
77 74
23 62
28 43
0 76
45 0
42 32
10 87
22 14
43 76
5 83
17 96
95 2
1 30
90 81
47 55
63 52
8 54
39 17
8 56
5 90
76 43
22 84
65 69
72 63
60 23
26 79
94 4
60 12
8 94
71 34
81 46
43 26
49 41
80 53
21 67
14 84
95 91
29 59
90 37
44 70
55 7
23 72
75 70
99 23
84 32
6 13
48 17
39 32
63 33
68 20
7 50
14 53
39 2
3 6
40 10
27 45
33 1
64 19
16 96
22 3
61 37
46 83
1 58
46 17
31 4
92 72
35 2
84 66
89 3
71 82
90 33
23 66
62 18
47 45
35 96
93 66
9 92
5 81
95 45
21 63
97 87
53 65
72 57
22 95
83 0
79 22
19 0
34 18
30 30
32 31
71 45
76 98
37 21
65 17
59 58
26 29
21 20
46 92
50 71
51 71
26 14
18 8
3 5
79 75
48 43
47 27
6 81
14 62
59 49
46 74
23 77
39 56
71 19
95 52
32 58
74 38
75 8
99 68
49 56
81 80
86 12
5 85
17 42
74 4
72 15
54 86
79 13
40 78
51 68
6 7
75 82
71 65
71 13
48 9
4 9
36 33
43 56
16 72
8 64
5 79
36 96
26 86
5 76
44 54
47 42
10 90
90 67
18 75
33 84
1 15
69 32
3 25
88 79
96 30
88 33
56 59
22 74
99 40
66 8
23 60
84 6
40 97
36 77
9 64
48 99
68 40
89 94
50 9
90 12
77 12
56 14
82 33
55 16
47 70
20 75
0 58
19 61
29 47
64 55
87 22
4 23
75 75
55 70
69 19
20 6
23 79
60 61
57 29
87 4
33 6
51 11
40 62
6 90
2 41
58 17
19 52
26 31
68 94
44 18
56 11
94 41
14 33
27 70
51 84
75 71
85 70
28 91
90 79
41 69
83 35
76 95
71 46
3 38
79 5
39 23
50 27
80 16
39 69
70 32
81 89
14 6
39 35
29 9
25 58
71 66
7 38
47 4
5 35
16 64
16 34
48 61
4 35
22 77
2 61
20 61
70 18
51 37
91 46
68 97
94 50
41 61
93 29
11 92
91 58
53 29
59 14
19 75
61 8
14 54
91 30
71 76
6 3
28 82
26 19
74 42
41 79
48 34
67 40
28 41
88 87
78 49
90 28
74 83
19 44
2 14
56 85
61 16
14 71
69 48
15 0
12 81
6 27
91 33
76 87
27 16
20 4
74 71
57 58
0 93
88 2
95 44
7 41
23 86
5 97
53 3
19 41
4 66
90 90
15 64
27 73
54 6
85 78
62 89
38 74
24 94
84 49
90 68
14 68
86 94
77 16
1 73
3 16
26 75
45 93
24 48
50 73
68 61
80 24
9 96
83 65
26 87
31 42
67 6
71 53
62 57
66 42
48 11
64 41
69 53
84 51
74 23
79 34
78 55
52 99
12 87
36 63
74 10
77 73
89 81
56 16
36 99
79 87
39 80
74 73
85 97
32 35
59 44
68 92
7 61
37 0
6 17
80 5
92 32
40 75
31 92
10 14
59 5
92 75
62 41
48 73
86 73
0 52
68 31
57 24
1 95
25 43
51 89
72 7
95 72
3 82
44 96
32 59
5 91
36 57
37 18
99 42
18 53
83 9
6 8
36 94
72 24
20 18
29 84
33 60
65 27
73 41
24 30
14 58
29 75
99 18
24 80
58 3
75 94
48 19
7 54
11 24
93 23
92 50
85 35
66 19
72 0
60 82
39 29
20 8
73 79
54 68
31 32
67 62
94 95
40 9
68 89
49 50
18 7
64 96
63 93
55 22
25 89
2 53
86 9
42 29
5 70
5 47
42 54
86 79
16 14
56 65
40 63
69 86
55 95
50 44
34 27
59 77
4 21
33 51
49 29
13 52
41 91
7 98
9 81
73 82
44 33
26 71
59 16
29 88
5 54
40 30
31 91
26 60
63 78
42 97
44 83
22 53
54 89
42 77
51 24
1 45
12 4
29 45
75 77
22 45
49 49
71 32
99 71
72 21
57 36
64 94
9 30
73 51
2 37
74 22
74 18
25 22
55 43
20 50
13 22
22 90
24 50
0 44
69 45
74 19
7 97
55 57
11 97
64 60
54 75
36 66
60 32
65 52
57 63
49 3
43 28
91 24
83 24
99 56
21 87
23 24
35 45
35 85
70 45
33 54
0 20
12 20
48 5
39 7
24 33
54 30
39 25
79 51
97 32
18 64
47 98
70 92
21 18
41 29
35 12
78 72
95 21
91 44
76 81
60 20
74 77
15 10
81 77
74 30
78 15
99 81
48 92
46 49
86 49
81 20
59 32
20 40
46 42
85 79
38 80
34 31
95 58
0 14
58 94
32 30
55 15
55 65
28 20
43 81
33 40
21 70
39 43
43 86
0 79
46 51
69 64
44 14
34 80
16 43
49 38
18 6
39 6
36 41
64 30
61 83
93 38
19 29
5 57
34 72
94 66
18 60
54 17
92 49
33 9
6 72
61 13
37 1
70 30
12 19
12 49
3 43
94 84
71 2
69 16
10 3
8 95
83 4
69 43
69 72
50 66
71 96
64 56
89 33
42 6
98 34
4 2
86 61
47 12
71 70
18 15
50 79
99 6
93 80
86 32
69 92
24 18
40 43
71 94
5 93
18 21
71 20
85 25
79 12
64 69
71 75
90 64
32 12
36 51
17 5
2 6
15 8
50 45
47 46
75 65
56 61
97 17
7 55
62 99
39 58
2 88
