18 64
24 40
55 10
64 52
17 72
79 49
17 43
81 62
75 52
17 25
95 35
5 42
73 84
99 44
91 60
27 60
35 11
10 64
32 64
84 72
48 71
39 64
72 29
70 74
48 17
72 27
43 20
64 97
29 15
72 38
67 70
14 54
7 61
29 90
91 31
19 84
15 81
87 78
34 20
68 51
38 91
88 21
56 17
37 71
80 55
2 64
11 30
42 23
48 40
44 36
28 80
70 8
25 65
30 11
68 37
46 97
6 35
55 82
74 50
67 43
38 7
36 2
26 26
69 55
45 38
82 39
27 55
55 64
63 32
73 46
72 72
67 36
89 74
67 71
53 35
14 63
71 50
26 30
68 41
33 88
25 14
80 62
54 36
34 85
29 55
51 34
54 77
81 65
71 95
34 7
96 55
66 76
17 81
69 29
33 95
41 43
39 49
58 52
86 80
54 18
42 12
23 25
28 61
2 52
65 32
31 45
75 78
74 54
64 19
56 45
71 7
96 51
45 85
46 95
60 51
10 35
80 19
38 71
66 23
71 39
30 52
81 26
90 49
59 29
96 63
36 95
10 54
3 57
65 38
71 15
77 26
36 39
27 64
43 26
54 20
47 17
57 87
34 26
94 28
35 34
42 33
77 60
10 67
43 33
28 74
68 36
81 59
30 18
49 19
82 52
49 79
62 49
57 69
37 48
64 9
46 12
52 83
3 44
47 42
59 56
71 64
12 61
73 36
94 53
93 32
78 15
53 68
67 64
40 8
91 75
31 50
69 20
5 29
40 12
46 31
45 34
79 60
81 20
17 42
8 56
31 47
42 8
28 77
59 51
60 74
49 40
39 24
25 33
87 32
49 91
64 77
44 79
30 39
52 63
51 23
69 35
75 60
79 50
26 57
2 63
51 50
51 61
29 47
64 44
52 55
85 46
71 28
70 42
92 61
45 8
62 20
78 49
28 28
14 57
44 3
33 27
74 71
19 64
59 11
81 42
26 85
57 19
77 70
93 31
68 95
17 22
72 49
28 14
71 47
69 69
25 78
33 25
79 30
56 80
53 91
67 66
54 13
55 4
51 89
77 11
13 57
24 56
65 72
95 63
82 23
46 60
38 8
54 82
12 39
66 59
57 27
47 59
82 35
77 22
83 76
52 97
14 18
57 46
18 38
5 33
16 33
58 92
21 82
25 73
51 69
90 55
68 16
32 32
63 97
77 58
92 33
58 45
71 22
72 39
35 46
74 14
21 72
46 45
52 6
68 87
60 88
30 89
45 95
78 76
63 7
76 83
9 52
23 36
57 40
61 10
14 46
76 89
65 46
67 18
57 98
35 57
86 44
3 59
91 46
42 64
14 51
34 48
60 24
82 44
74 17
7 74
44 85
27 22
48 34
14 23
17 54
50 94
50 15
29 12
39 20
18 87
41 50
36 14
62 43
38 33
71 77
36 6
49 25
74 48
81 75
67 3
24 34
57 29
39 32
30 49
48 75
49 46
88 61
51 49
94 39
18 76
78 65
32 19
45 87
28 63
17 65
19 87
16 68
38 39
