48 38
41 24
29 24
16 6
5 35
25 49
48 32
43 47
10 17
45 44
25 19
9 39
41 14
23 34
0 6
31 25
31 21
45 36
26 12
48 4
46 8
26 48
45 49
42 28
30 19
34 20
19 48
20 30
47 3
1 33
10 39
3 25
49 46
5 38
40 21
46 7
22 18
10 43
7 23
11 13
7 39
16 35
3 7
21 17
26 49
31 24
20 44
25 47
29 26
5 0
41 47
9 24
13 11
6 25
40 3
21 10
4 18
8 21
5 45
24 45
13 40
45 43
7 49
30 37
36 24
44 47
33 42
33 44
12 1
4 3
19 20
40 11
15 40
25 37
31 34
49 25
43 15
49 44
4 44
37 37
22 12
43 45
12 23
47 44
8 4
9 14
23 30
37 47
39 47
11 48
26 3
30 45
37 2
38 32
6 46
45 46
24 22
39 4
43 29
49 30
45 45
24 34
41 5
3 6
6 31
15 28
31 3
19 47
24 7
43 39
34 25
30 17
2 18
39 45
16 24
27 30
25 29
8 5
22 28
5 18
12 46
30 6
20 31
7 14
47 48
38 40
28 32
1 23
6 40
47 21
46 9
1 4
14 5
35 19
23 4
39 26
11 31
3 11
0 11
12 21
35 18
36 26
16 46
37 44
26 43
6 27
27 22
49 39
44 35
6 35
15 29
26 15
8 38
5 9
0 49
38 46
42 33
38 5
31 22
21 26
43 0
20 11
35 0
40 39
39 14
34 24
6 0
36 14
19 45
37 22
8 7
46 20
31 27
38 42
43 9
18 22
2 48
28 28
17 38
19 5
36 29
40 6
0 44
9 11
13 36
49 4
3 45
19 29
47 2
18 3
36 44
5 34
32 22
13 17
16 9
17 47
5 13
27 2
46 34
17 35
8 37
23 20
27 9
37 18
35 39
38 27
38 9
15 26
44 16
3 26
39 28
5 47
40 19
7 30
0 38
19 14
3 40
33 7
37 1
29 28
9 40
14 26
2 15
5 20
34 1
37 40
9 20
46 47
10 24
42 31
49 18
34 41
1 14
23 37
19 4
45 18
25 48
9 42
25 32
14 25
15 18
8 46
39 0
40 45
46 43
46 0
14 39
29 21
9 18
48 21
33 34
31 38
29 33
45 0
7 1
46 1
10 16
44 38
19 40
30 25
29 38
46 49
20 1
24 42
14 44
48 18
17 24
48 41
49 13
12 40
9 38
26 26
6 17
15 23
48 22
22 37
17 31
29 7
1 19
13 10
24 35
49 11
23 42
38 8
40 28
48 47
19 42
26 39
40 18
6 4
21 14
13 14
41 32
1 31
42 0
40 41
37 28
10 2
28 40
25 11
24 26
6 5
10 8
16 45
28 46
26 18
8 16
36 18
3 27
41 11
49 29
1 46
37 24
20 33
42 23
15 22
41 25
17 33
21 7
6 3
14 41
38 10
22 10
43 12
14 46
7 32
15 12
44 25
4 36
1 38
41 4
44 42
17 43
1 28
44 31
2 7
25 20
6 20
38 6
14 32
3 10
2 5
47 19
49 1
39 7
42 17
13 47
11 0
27 24
20 36
31 9
27 13
38 44
49 15
45 30
43 13
10 1
6 45
31 44
22 21
3 39
13 28
19 1
30 30
43 46
25 33
0 20
32 13
36 12
24 14
6 43
42 2
35 30
43 30
21 28
31 16
20 2
8 28
25 45
27 38
27 23
26 40
17 30
21 11
9 4
10 0
25 22
1 40
31 5
14 11
18 27
20 19
28 27
47 42
39 43
41 13
33 15
31 7
28 31
16 26
33 49
10 21
47 26
42 20
42 18
22 29
22 45
27 10
13 5
12 9
24 49
36 28
45 8
4 26
33 14
26 13
6 24
35 40
46 31
49 5
4 38
1 21
48 12
28 1
43 23
15 37
4 27
30 13
8 42
39 21
18 25
40 49
18 38
42 29
43 16
20 13
32 27
11 36
29 12
39 9
46 2
30 34
5 31
6 39
34 28
25 28
35 38
45 7
31 39
32 17
29 34
12 17
33 48
24 21
41 1
3 16
4 33
34 9
23 40
6 2
49 45
32 47
4 9
1 24
25 31
46 22
12 3
26 38
4 30
37 16
13 41
30 38
39 24
21 23
10 31
31 12
43 18
1 42
4 14
22 2
10 36
28 20
7 22
45 17
27 3
39 15
3 12
1 44
4 6
47 20
11 40
32 2
35 43
38 24
6 37
32 31
32 34
14 0
5 39
33 33
